scenario,pathway,flow_key,portable_mapping_key,exchange_type,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,flow_unit,method_slug,method,impact_category,impact_unit,reference_unit_impact_factor,reference_factor_parameter,factor_unit,include_in_lcia
s_o2,BO2,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,2.2622645627996565e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__softwood_forestry_pine_sustainable_forest_management__RoW,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.16823964479603412,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__softwood_forestry_pine_sustainable_forest_management__RoW,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.006493490284901372,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__softwood_forestry_pine_sustainable_forest_management__RoW,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.043717840062554726,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__softwood_forestry_spruce_sustainable_forest_management__RoW,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.00011892132282326929,UF_TRACI_v2_1__eutrophication__eutrophication_potential__softwood_forestry_spruce_sustainable_forest_management__RoW,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0002181635462752674,UF_TRACI_v2_1__acidification__acidification_potential_AP__softwood_forestry_spruce_sustainable_forest_management__RoW,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,2.2515605235573244e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__softwood_forestry_spruce_sustainable_forest_management__RoW,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.17263738350032282,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__softwood_forestry_spruce_sustainable_forest_management__RoW,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.006735277366388107,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__softwood_forestry_spruce_sustainable_forest_management__RoW,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,17.07894457048169,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_diazole_compound__GLO,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.05053608574437812,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_diazole_compound__GLO,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.23732420959252015,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_diazole_compound__GLO,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.02312838941490435,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_diazole_compound__GLO,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,452.9456463625074,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_diazole_compound__GLO,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|a59a845057a75670b39c812c45810d97,technosphere::market for diazole-compound::GLO::kilogram,technosphere,market for diazole-compound,ei39_cutoff,a59a845057a75670b39c812c45810d97,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.8995655408072925,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_diazole_compound__GLO,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.4369268616564815,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_nitrogen_liquid__RoW,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0013897182237045174,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_nitrogen_liquid__RoW,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0018446756620852849,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_nitrogen_liquid__RoW,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0005971849054450145,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_nitrogen_liquid__RoW,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,2.8149459321024772,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_nitrogen_liquid__RoW,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.02596230209496063,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_nitrogen_liquid__RoW,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.012730996122035132,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_sand__RoW,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,1.87437275678617e-05,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_sand__RoW,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,7.855745894720203e-05,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_sand__RoW,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,1.1330961940729252e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_sand__RoW,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.13636892273508294,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_sand__RoW,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|72f0fb1669cc82aed89e97ac2d612d0b,technosphere::market for sand::RoW::kilogram,technosphere,market for sand,ei39_cutoff,72f0fb1669cc82aed89e97ac2d612d0b,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0019928958018144262,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_sand__RoW,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,69669.93448606638,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_platinum__GLO,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,706.8632247498847,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_platinum__GLO,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,3916.8339187105944,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_platinum__GLO,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,221.3784111223011,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_platinum__GLO,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,11105903.560964072,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_platinum__GLO,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|90aa1cf7ab6b25320d33a20c3150da18,technosphere::market for platinum::GLO::kilogram,technosphere,market for platinum,ei39_cutoff,90aa1cf7ab6b25320d33a20c3150da18,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,24628.101794169655,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_platinum__GLO,kg O3-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,1.610229929950158,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_toluene_liquid__RoW,kg CO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.00031367750275180584,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_toluene_liquid__RoW,kg N-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.004179126642469253,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_toluene_liquid__RoW,kg SO2-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0003415864079987117,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_toluene_liquid__RoW,PM2.5-Eq/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,1.882254369507067,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_toluene_liquid__RoW,CTUe/kilogram,True
s_o2,BO2,technosphere|ei39_cutoff|9414676a9e496f1dbed42962f4adaddb,"technosphere::market for toluene, liquid::RoW::kilogram",technosphere,"market for toluene, liquid",ei39_cutoff,9414676a9e496f1dbed42962f4adaddb,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0689493708108899,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_toluene_liquid__RoW,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__dilute_from_waste_water_management__inventory_indicator__output_flow,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__dilute_from_waste_water_management__inventory_indicator__output_flow,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__dilute_from_waste_water_management__inventory_indicator__output_flow,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__dilute_from_waste_water_management__inventory_indicator__output_flow,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__dilute_from_waste_water_management__inventory_indicator__output_flow,CTUe/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.0,CF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__dilute_from_waste_water_management__inventory_indicator__output_flow,kg O3-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.0,CF_IPCC_2021__climate_change__global_warming_potential_GWP100__air__natural_resource__in_air,kg CO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0,CF_TRACI_v2_1__eutrophication__eutrophication_potential__air__natural_resource__in_air,kg N-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0,CF_TRACI_v2_1__acidification__acidification_potential_AP__air__natural_resource__in_air,kg SO2-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0,CF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__air__natural_resource__in_air,PM2.5-Eq/kilogram,True
s_o2,BO2,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,biosphere,air,graphite_prod_char,air,,natural resource > in air,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.0,CF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__air__natural_resource__in_air,CTUe/kilogram,True
