state,scenario,impact_category,sLCC_private,env_green_perkg,env_market_perkg,delta_env_perkg,sLCC_green,sLCC_market,sLCC_green_vs_market_abs,sLCC_green_vs_market_pct,market_price,MSP_model,electricity_price,feedstock_price,market_type,social_rate,spc,damage_scenario
MO,s_o1,particulate matter formation,5.2489970540053665,3.858008241805843,3.137234375011525,0.720773866794318,9.10700529581121,6.787234375011525,2.3197709207996846,34.17844135956695,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,photochemical oxidant formation,5.2489970540053665,0.10745311004816666,0.08965063216302427,0.017802477885142387,5.356450164053533,3.7396506321630243,1.6167995318905088,43.23397266004358,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,_ALL_,5.2489970540053665,7.466348666459113,5.2503965493084594,2.2159521171506533,12.71534572046448,8.900396549308459,3.8149491711560213,42.86268763443393,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,acidification,4.275215114551885,0.005902412545053107,0.012984720676239162,-0.007082308131186055,4.281117527096938,3.662984720676239,0.6181328064206988,16.875112880803464,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,climate change,4.275215114551885,1.182426173842239,1.3789656199866647,-0.19653944614442564,5.457641288394123,5.028965619986664,0.4286756684074593,8.524132014420017,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,ecotoxicity: freshwater,4.275215114551885,0.3168188564600846,0.26213411753369176,0.05468473892639286,4.592033971011969,3.9121341175336917,0.6798998534782776,17.379257281366,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,eutrophication,4.275215114551885,0.40621265143853935,0.3694270839373155,0.03678556750122386,4.681427765990424,4.019427083937315,0.662000682053109,16.470025907389573,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,particulate matter formation,4.275215114551885,2.125999992815611,3.137234375011525,-1.011234382195914,6.401215107367495,6.787234375011525,-0.3860192676440297,-5.687430937485112,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,photochemical oxidant formation,4.275215114551885,0.05855452174840478,0.08965063216302427,-0.031096110414619488,4.333769636300289,3.7396506321630243,0.5941190041372648,15.887018937745657,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o2,_ALL_,4.275215114551885,4.095914608849932,5.2503965493084594,-1.1544819404585276,8.371129723401816,8.900396549308459,-0.5292668259066424,-5.946553313377541,3.65,5.092212539607842,0.0761,0.054210809052931457,natural,0.03,1.1,central
MS,s_c1,acidification,4.094302018859115,0.009507733200235945,0.012984720676239158,-0.0034769874760032134,4.103809752059351,3.662984720676239,0.4408250313831119,12.034585590674517,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,climate change,4.094302018859115,1.7374215497392453,1.3789656199866647,0.35845592975258067,5.831723568598361,5.028965619986664,0.8027579486116965,15.962685157784499,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,ecotoxicity: freshwater,4.094302018859115,0.5680559660930569,0.26213411753369176,0.3059218485593651,4.6623579849521715,3.9121341175336917,0.7502238674184798,19.176844271674405,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,eutrophication,4.094302018859115,0.6647546385285197,0.3694270839373155,0.2953275545912042,4.759056657387635,4.019427083937315,0.73962957345032,18.40136810557091,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,particulate matter formation,4.094302018859115,3.8777448078680115,3.137234375011523,0.7405104328564884,7.9720468267271265,6.787234375011523,1.1848124517156036,17.456483543248677,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,photochemical oxidant formation,4.094302018859115,0.08332150465904191,0.08965063216302423,-0.006329127503982318,4.177623523518157,3.7396506321630243,0.43797289135513306,11.71159914213185,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c1,_ALL_,4.094302018859115,6.940806200088112,5.250396549308458,1.690409650779654,11.035108218947226,8.900396549308457,2.1347116696387687,23.984455724106265,3.65,4.233384288299449,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,acidification,4.0412412778376465,0.007975901766166237,0.012984720676239158,-0.0050088189100729215,4.049217179603812,3.662984720676239,0.3862324589275734,10.544200655477193,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,climate change,4.0412412778376465,1.7093688598570955,1.3789656199866647,0.33040323987043085,5.750610137694742,5.028965619986664,0.7216445177080777,14.349760412758426,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,ecotoxicity: freshwater,4.0412412778376465,0.43155949901988194,0.26213411753369176,0.16942538148619019,4.472800776857529,3.9121341175336917,0.5606666593238372,14.331478484109223,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,eutrophication,4.0412412778376465,0.510889040586629,0.3694270839373155,0.1414619566493135,4.552130318424275,4.019427083937315,0.5327032344869602,13.253213041624315,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,particulate matter formation,4.0412412778376465,3.001989317534059,3.137234375011523,-0.13524505747746396,7.043230595371705,6.787234375011523,0.2559962203601822,3.771730961622312,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,photochemical oxidant formation,4.0412412778376465,0.07844934608337881,0.08965063216302423,-0.01120128607964542,4.119690623921025,3.7396506321630243,0.38003999175800107,10.162446419177527,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_c2,_ALL_,4.0412412778376465,5.740231964847211,5.250396549308458,0.489835415538753,9.781473242684857,8.900396549308457,0.8810766933764,9.899297053734735,3.65,4.304155971534811,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,acidification,5.333427222471369,0.010724264918266668,0.012984720676239162,-0.0022604557579724936,5.344151487389635,3.662984720676239,1.6811667667133965,45.89609007167874,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,climate change,5.333427222471369,2.151624339543787,1.3789656199866647,0.7726587195571222,7.485051562015156,5.028965619986664,2.4560859420284915,48.838789676096546,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,ecotoxicity: freshwater,5.333427222471369,0.5760127966865815,0.26213411753369176,0.3138786791528897,5.90944001915795,3.9121341175336917,1.9973059016242583,51.05412651045334,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,eutrophication,5.333427222471369,0.7362353436646234,0.36942708393731544,0.36680825972730796,6.069662566135992,4.019427083937315,2.0502354821986772,51.00815214168099,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,particulate matter formation,5.333427222471369,3.863065466943242,3.137234375011525,0.7258310919317172,9.196492689414612,6.787234375011525,2.409258314403087,35.49690759572445,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,photochemical oxidant formation,5.333427222471369,0.10644324406139943,0.08965063216302427,0.016792611898375165,5.439870466532768,3.7396506321630243,1.7002198343697437,45.464670409233705,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o1,_ALL_,5.333427222471369,7.444105455817899,5.2503965493084594,2.19370890650944,12.777532678289269,8.900396549308459,3.87713612898081,43.561386366341786,3.65,5.913832171252837,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,acidification,4.359831217540194,0.0058949919901221965,0.012984720676239162,-0.007089728686116965,4.365726209530316,3.662984720676239,0.7027414888540773,19.18494185595023,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,climate change,4.359831217540194,1.1667153218191788,1.3789656199866647,-0.21225029816748586,5.526546539359373,5.028965619986664,0.49758091937270876,9.894299483678479,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,ecotoxicity: freshwater,4.359831217540194,0.3189863096803732,0.26213411753369176,0.05685219214668147,4.678817527220567,3.9121341175336917,0.7666834096868755,19.59757479301891,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,eutrophication,4.359831217540194,0.40617388064477633,0.36942708393731544,0.036746796707460894,4.76600509818497,4.019427083937315,0.746578014247655,18.57423952859293,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,particulate matter formation,4.359831217540194,2.1286445126165745,3.137234375011525,-1.0085898623949503,6.488475730156768,6.787234375011525,-0.29875864485475656,-4.401772921746927,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,photochemical oxidant formation,4.359831217540194,0.058034612158336274,0.08965063216302427,-0.031616020004687995,4.41786582969853,3.7396506321630243,0.678215197535506,18.13579032497013,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MS,s_o2,_ALL_,4.359831217540194,4.084449628909361,5.2503965493084594,-1.1659469203990982,8.444280846449555,8.900396549308459,-0.456115702858904,-5.124667202545522,3.65,5.177126204196995,0.0729,0.06557116242064136,natural,0.03,1.1,central
MT,s_c1,acidification,4.014468463536401,0.008666915368608375,0.012984720676239155,-0.0043178053076307794,4.0231353789050095,3.662984720676239,0.36015065822877057,9.832163814275525,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,climate change,4.014468463536401,1.53396513338534,1.3789656199866647,0.15499951339867524,5.5484335969217415,5.028965619986664,0.5194679769350774,10.32951935226105,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,ecotoxicity: freshwater,4.014468463536401,0.5931671021309118,0.26213411753369176,0.3310329845972201,4.607635565667313,3.9121341175336917,0.6955014481336215,17.778057378362153,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,eutrophication,4.014468463536401,0.8284011855627236,0.3694270839373155,0.4589741016254081,4.842869649099125,4.019427083937315,0.8234425651618098,20.48656557180754,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,particulate matter formation,4.014468463536401,6.339749260733064,3.137234375011523,3.202514885721541,10.354217724269464,6.787234375011523,3.5669833492579412,52.55429755587136,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,photochemical oxidant formation,4.014468463536401,0.08128382167459812,0.08965063216302423,-0.008366810488426107,4.095752285210999,3.7396506321630243,0.3561016530479746,9.52232409052619,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c1,_ALL_,4.014468463536401,9.385233418855245,5.250396549308458,4.134836869546787,13.399701882391646,8.900396549308457,4.499305333083189,50.551740118059975,3.65,4.153269989717816,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,acidification,3.958681272738855,0.007247857034153248,0.012984720676239158,-0.0057368636420859105,3.9659291297730084,3.662984720676239,0.30294440909676945,8.270425136822345,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,climate change,3.958681272738855,1.5446340006407746,1.3789656199866647,0.16566838065410994,5.50331527337963,5.028965619986664,0.47434965339296564,9.432350293025538,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,ecotoxicity: freshwater,3.958681272738855,0.4493347873419391,0.26213411753369176,0.18720066980824734,4.408016060080794,3.9121341175336917,0.49588194254710194,12.67548421524256,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,eutrophication,3.958681272738855,0.6418140131144591,0.3694270839373155,0.2723869291771436,4.600495285853314,4.019427083937315,0.5810682019159987,14.456493171330305,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,particulate matter formation,3.958681272738855,4.9707028599806735,3.137234375011523,1.8334684849691505,8.929384132719528,6.787234375011523,2.1421497577080055,31.561452564460303,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,photochemical oxidant formation,3.958681272738855,0.07600749170570954,0.08965063216302423,-0.013643140457314684,4.034688764444565,3.7396506321630243,0.2950381322815403,7.889457099121835,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_c2,_ALL_,3.958681272738855,7.689741009817709,5.250396549308458,2.4393444605092514,11.648422282556563,8.900396549308457,2.748025733248106,30.87531794818313,3.65,4.221305995997178,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,acidification,5.219163376607001,0.009904527760935146,0.012984720676239162,-0.0030801929153040156,5.229067904367936,3.662984720676239,1.5660831836916969,42.75429200814618,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,climate change,5.219163376607001,1.9681915611750365,1.3789656199866647,0.5892259411883718,7.187354937782037,5.028965619986664,2.158389317795373,42.91915039580439,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,ecotoxicity: freshwater,5.219163376607001,0.5954973372748854,0.26213411753369176,0.33336321974119365,5.814660713881886,3.9121341175336917,1.9025265963481943,48.63142569221515,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,eutrophication,5.219163376607001,0.8818781735435184,0.36942708393731544,0.5124510896062029,6.101041550150519,4.019427083937315,2.081614466213204,51.788835143492996,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,particulate matter formation,5.219163376607001,6.053056240853554,3.137234375011525,2.915821865842029,11.272219617460554,6.787234375011525,4.484985242449029,66.07971663629803,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,photochemical oxidant formation,5.219163376607001,0.10358017213347,0.08965063216302427,0.013929539970445728,5.322743548740471,3.7396506321630243,1.5830929165774466,42.3326420645284,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o1,_ALL_,5.219163376607001,9.612108012741398,5.2503965493084594,4.361711463432939,14.831271389348398,8.900396549308459,5.930874840039939,66.63607410279664,3.65,5.799166504320219,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,acidification,4.245892757089863,0.005448431495998506,0.012984720676239162,-0.007536289180240656,4.251341188585862,3.662984720676239,0.5883564679096227,16.06221463574666,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,climate change,4.245892757089863,1.0663190043728858,1.3789656199866647,-0.3126466156137788,5.312211761462749,5.028965619986664,0.2832461414760852,5.632294250538867,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,ecotoxicity: freshwater,4.245892757089863,0.3297661250206647,0.26213411753369176,0.06763200748697296,4.5756588821105275,3.9121341175336917,0.6635247645768358,16.96068551441019,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,eutrophication,4.245892757089863,0.4859588141845398,0.36942708393731544,0.11653173024722435,4.731851571274403,4.019427083937315,0.7124244873370875,17.724528209110264,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,particulate matter formation,4.245892757089863,3.3283954359765193,3.137234375011525,0.19116106096499452,7.574288193066383,6.787234375011525,0.7870538180548579,11.596090168221448,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,photochemical oxidant formation,4.245892757089863,0.05650284263124531,0.08965063216302427,-0.03314778953177896,4.302395599721109,3.7396506321630243,0.5627449675580847,15.048062584193632,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
MT,s_o2,_ALL_,4.245892757089863,5.272390653681854,5.2503965493084594,0.021994104373394663,9.518283410771717,8.900396549308459,0.6178868614632584,6.942239686065077,3.65,5.0627870669311195,0.0673,0.055805244613311794,natural,0.03,1.1,central
NC,s_c1,acidification,4.1138540294985155,0.009501082645918991,0.012984720676239158,-0.0034836380303201672,4.123355112144434,3.662984720676239,0.46037039146819536,12.568176680333094,3.65,4.253005055681085,0.0764,0.06557116242064136,natural,0.03,1.1,central
NC,s_c1,climate change,4.1138540294985155,1.7385878387015377,1.3789656199866647,0.359622218714873,5.852441868200053,5.028965619986664,0.8234762482133888,16.374664502390704,3.65,4.253005055681085,0.0764,0.06557116242064136,natural,0.03,1.1,central
NC,s_c1,ecotoxicity: freshwater,4.1138540294985155,0.5676574079131418,0.26213411753369176,0.30552329037945003,4.6815114374116575,3.9121341175336917,0.7693773198779659,19.666435167181863,3.65,4.253005055681085,0.0764,0.06557116242064136,natural,0.03,1.1,central
NC,s_c1,eutrophication,4.1138540294985155,0.6649151328433093,0.3694270839373155,0.2954880489059938,4.778769162341825,4.019427083937315,0.7593420784045097,18.89179881976314,3.65,4.253005055681085,0.0764,0.06557116242064136,natural,0.03,1.1,central
NC,s_c1,particulate matter formation,4.1138540294985155,3.8772828167647706,3.137234375011523,0.7400484417532476,7.991136846263286,6.787234375011523,1.2039024712517632,17.73774714019242,3.65,4.253005055681085,0.0764,0.06557116242064136,natural,0.03,1.1,central
